mi_sku,subcategoria,tipo,sku_ref,archivo_actual,familia_duplicada
MED-6706,spo2_direct_connect_sensors,Pediatric Soft,S110S-1790,direct-connect-spo2-sensors/S110S-1790_img1.jpg,si
MED-6707,spo2_direct_connect_sensors,Adult Clip,S410-17M0,direct-connect-spo2-sensors/S410-17M0_img1.jpg,si
MED-6707,spo2_direct_connect_sensors,Adult Soft,S410S-17M0,direct-connect-spo2-sensors/S410S-17M0_img1.jpg,si
MED-6707,spo2_direct_connect_sensors,Multi-Site,S810-17M0,direct-connect-spo2-sensors/S810-17M0_img1.jpg,si
MED-6707,spo2_direct_connect_sensors,Neonate Soft,S310-17M0,direct-connect-spo2-sensors/S310-17M0_img1.jpg,si
MED-6707,spo2_direct_connect_sensors,Pediatric Clip,S110-17M0,direct-connect-spo2-sensors/S110-17M0_img1.jpg,si
MED-6707,spo2_direct_connect_sensors,Pediatric Soft,S110S-17M0,direct-connect-spo2-sensors/S110S-17M0_img1.jpg,si
MED-6708,spo2_direct_connect_sensors,Adult Clip,S410-180,direct-connect-spo2-sensors/S410-180_img1.jpg,si
MED-6708,spo2_direct_connect_sensors,Adult Soft,S410S-180,direct-connect-spo2-sensors/S410S-180_img1.jpg,si
MED-6708,spo2_direct_connect_sensors,Multi-Site,S810-180,direct-connect-spo2-sensors/S810-180_img1.jpg,si
MED-6708,spo2_direct_connect_sensors,Neonate Soft,S310-180,direct-connect-spo2-sensors/S310-180_img1.jpg,si
MED-6708,spo2_direct_connect_sensors,Pediatric Clip,S110-180,direct-connect-spo2-sensors/S110-180_img1.jpg,si
MED-6708,spo2_direct_connect_sensors,Pediatric Soft,S110S-180,direct-connect-spo2-sensors/S110S-180_img1.jpg,si
MED-6709,spo2_direct_connect_sensors,Adult Clip,S410-190,direct-connect-spo2-sensors/S410-190_img1.jpg,si
MED-6709,spo2_direct_connect_sensors,Adult Soft,S410S-190,direct-connect-spo2-sensors/S410S-190_img1.jpg,si
MED-6709,spo2_direct_connect_sensors,Multi-Site,S810-190,direct-connect-spo2-sensors/S810-190_img1.jpg,si
MED-6709,spo2_direct_connect_sensors,Neonate Soft,S310-190,direct-connect-spo2-sensors/S310-190_img1.jpg,si
MED-6709,spo2_direct_connect_sensors,Pediatric Clip,S110-190,direct-connect-spo2-sensors/S110-190_img1.jpg,si
MED-6709,spo2_direct_connect_sensors,Pediatric Soft,S110S-190,direct-connect-spo2-sensors/S110S-190_img1.jpg,si
MED-6710,spo2_direct_connect_sensors,Adult Clip,S410-191P0,direct-connect-spo2-sensors/S410-191P0_img1.jpg,si
MED-6710,spo2_direct_connect_sensors,Adult Soft,S410S-191P0,direct-connect-spo2-sensors/S410S-191P0_img1.jpg,si
MED-6710,spo2_direct_connect_sensors,Multi-Site,S810-191P0,direct-connect-spo2-sensors/S810-191P0_img1.jpg,si
MED-6710,spo2_direct_connect_sensors,Neonate Soft,S310-191P0,direct-connect-spo2-sensors/S310-191P0_img1.jpg,si
MED-6710,spo2_direct_connect_sensors,Pediatric Clip,S110-191P0,direct-connect-spo2-sensors/S110-191P0_img1.jpg,si
MED-6710,spo2_direct_connect_sensors,Pediatric Soft,S110S-191P0,direct-connect-spo2-sensors/S110S-191P0_img1.jpg,si
MED-6711,spo2_direct_connect_sensors,Adult Clip,S410-200,direct-connect-spo2-sensors/S410-200_img1.jpg,si
MED-6711,spo2_direct_connect_sensors,Adult Soft,S410S-200,direct-connect-spo2-sensors/S410S-200_img1.jpg,si
MED-6711,spo2_direct_connect_sensors,Multi-Site,S810-200,direct-connect-spo2-sensors/S810-200_img1.jpg,si
MED-6711,spo2_direct_connect_sensors,Neonate Soft,S310-200,direct-connect-spo2-sensors/S310-200_img1.jpg,si
MED-6711,spo2_direct_connect_sensors,Pediatric Clip,S110-200,direct-connect-spo2-sensors/S110-200_img1.jpg,si
MED-6711,spo2_direct_connect_sensors,Pediatric Soft,S110S-200,direct-connect-spo2-sensors/S110S-200_img1.jpg,si
MED-6712,spo2_direct_connect_sensors,Adult Clip,S410-205D0,direct-connect-spo2-sensors/S410-205D0_img1.jpg,si
MED-6712,spo2_direct_connect_sensors,Adult Soft,S410S-205D0,direct-connect-spo2-sensors/S410S-205D0_img1.jpg,si
MED-6712,spo2_direct_connect_sensors,Multi-Site,S810-205D0,direct-connect-spo2-sensors/S810-205D0_img1.jpg,si
MED-6712,spo2_direct_connect_sensors,Neonate Soft,S310-205D0,direct-connect-spo2-sensors/S310-205D0_img1.jpg,si
MED-6712,spo2_direct_connect_sensors,Pediatric Clip,S110-205D0,direct-connect-spo2-sensors/S110-205D0_img1.jpg,si
MED-6712,spo2_direct_connect_sensors,Pediatric Soft,S110S-205D0,direct-connect-spo2-sensors/S110S-205D0_img1.jpg,si
MED-6713,spo2_direct_connect_sensors,Adult Clip,S410-208D0,direct-connect-spo2-sensors/S410-208D0_img1.jpg,si
MED-6713,spo2_direct_connect_sensors,Adult Soft,S410S-208D0,direct-connect-spo2-sensors/S410S-208D0_img1.jpg,si
MED-6713,spo2_direct_connect_sensors,Multi-Site,S810-208D0,direct-connect-spo2-sensors/S810-208D0_img1.jpg,si
MED-6713,spo2_direct_connect_sensors,Neonate Soft,S310-208D0,direct-connect-spo2-sensors/S310-208D0_img1.jpg,si
MED-6713,spo2_direct_connect_sensors,Pediatric Clip,S110-208D0,direct-connect-spo2-sensors/S110-208D0_img1.jpg,si
MED-6713,spo2_direct_connect_sensors,Pediatric Soft,S110S-208D0,direct-connect-spo2-sensors/S110S-208D0_img1.jpg,si
MED-6714,spo2_direct_connect_sensors,Adult Clip,S410-210,direct-connect-spo2-sensors/S410-210_img1.jpg,si
MED-6714,spo2_direct_connect_sensors,Adult Soft,S410S-210,direct-connect-spo2-sensors/S410S-210_img1.jpg,si
MED-6714,spo2_direct_connect_sensors,Multi-Site,S810-210,direct-connect-spo2-sensors/S810-210_img1.jpg,si
MED-6714,spo2_direct_connect_sensors,Neonate Soft,S310-210,direct-connect-spo2-sensors/S310-210_img1.jpg,si
MED-6714,spo2_direct_connect_sensors,Pediatric Clip,S110-210,direct-connect-spo2-sensors/S110-210_img1.jpg,si
MED-6714,spo2_direct_connect_sensors,Pediatric Soft,S110S-210,direct-connect-spo2-sensors/S110S-210_img1.jpg,si
MED-6715,spo2_direct_connect_sensors,Adult Clip,S410-212P0,direct-connect-spo2-sensors/S410-212P0_img1.jpg,si
MED-6715,spo2_direct_connect_sensors,Adult Soft,S410S-212P0,direct-connect-spo2-sensors/S410S-212P0_img1.jpg,si
MED-6715,spo2_direct_connect_sensors,Multi-Site,S810-212P0,direct-connect-spo2-sensors/S810-212P0_img1.jpg,si
MED-6715,spo2_direct_connect_sensors,Neonate Soft,S310-212P0,direct-connect-spo2-sensors/S310-212P0_img1.jpg,si
MED-6715,spo2_direct_connect_sensors,Pediatric Clip,S110-212P0,direct-connect-spo2-sensors/S110-212P0_img1.jpg,si
MED-6715,spo2_direct_connect_sensors,Pediatric Soft,S110S-212P0,direct-connect-spo2-sensors/S110S-212P0_img1.jpg,si
MED-6716,spo2_direct_connect_sensors,Adult Clip,S410-2130,direct-connect-spo2-sensors/S410-2130_img1.jpg,si
MED-6716,spo2_direct_connect_sensors,Adult Soft,S410S-2130,direct-connect-spo2-sensors/S410S-2130_img1.jpg,si
MED-6716,spo2_direct_connect_sensors,Multi-Site,S810-2130,direct-connect-spo2-sensors/S810-2130_img1.jpg,si
MED-6716,spo2_direct_connect_sensors,Neonate Soft,S310-2130,direct-connect-spo2-sensors/S310-2130_img1.jpg,si
MED-6716,spo2_direct_connect_sensors,Pediatric Clip,S110-2130,direct-connect-spo2-sensors/S110-2130_img1.jpg,si
MED-6716,spo2_direct_connect_sensors,Pediatric Soft,S110S-2130,direct-connect-spo2-sensors/S110S-2130_img1.jpg,si
MED-6717,spo2_direct_connect_sensors,Adult Clip,S410-21M0,direct-connect-spo2-sensors/S410-21M0_img1.jpg,si
MED-6717,spo2_direct_connect_sensors,Adult Soft,S410S-21M0,direct-connect-spo2-sensors/S410S-21M0_img1.jpg,si
MED-6717,spo2_direct_connect_sensors,Multi-Site,S810-21M0,direct-connect-spo2-sensors/S810-21M0_img1.jpg,si
MED-6717,spo2_direct_connect_sensors,Neonate Soft,S310-21M0,direct-connect-spo2-sensors/S310-21M0_img1.jpg,si
MED-6717,spo2_direct_connect_sensors,Pediatric Clip,S110-21M0,direct-connect-spo2-sensors/S110-21M0_img1.jpg,si
MED-6717,spo2_direct_connect_sensors,Pediatric Soft,S110S-21M0,direct-connect-spo2-sensors/S110S-21M0_img1.jpg,si
MED-6718,spo2_direct_connect_sensors,Adult Clip,S410-21P0,direct-connect-spo2-sensors/S410-21P0_img1.jpg,si
MED-6718,spo2_direct_connect_sensors,Adult Soft,S410S-21P0,direct-connect-spo2-sensors/S410S-21P0_img1.jpg,si
MED-6718,spo2_direct_connect_sensors,Multi-Site,S810-21P0,direct-connect-spo2-sensors/S810-21P0_img1.jpg,si
MED-6718,spo2_direct_connect_sensors,Neonate Soft,S310-21P0,direct-connect-spo2-sensors/S310-21P0_img1.jpg,si
MED-6718,spo2_direct_connect_sensors,Pediatric Clip,S110-21P0,direct-connect-spo2-sensors/S110-21P0_img1.jpg,si
MED-6718,spo2_direct_connect_sensors,Pediatric Soft,S110S-21P0,direct-connect-spo2-sensors/S110S-21P0_img1.jpg,si
MED-6719,spo2_direct_connect_sensors,Adult Clip,S410-220,direct-connect-spo2-sensors/S410-220_img1.jpg,si
MED-6719,spo2_direct_connect_sensors,Adult Soft,S410S-220,direct-connect-spo2-sensors/S410S-220_img1.jpg,si
MED-6719,spo2_direct_connect_sensors,Multi-Site,S810-220,direct-connect-spo2-sensors/S810-220_img1.jpg,si
MED-6719,spo2_direct_connect_sensors,Neonate Soft,S310-220,direct-connect-spo2-sensors/S310-220_img1.jpg,si
MED-6719,spo2_direct_connect_sensors,Pediatric Clip,S110-220,direct-connect-spo2-sensors/S110-220_img1.jpg,si
MED-6719,spo2_direct_connect_sensors,Pediatric Soft,S110S-220,direct-connect-spo2-sensors/S110S-220_img1.jpg,si
MED-6720,spo2_direct_connect_sensors,Adult Clip,S410-22M0,direct-connect-spo2-sensors/S410-22M0_img1.jpg,si
MED-6720,spo2_direct_connect_sensors,Adult Soft,S410S-22M0,direct-connect-spo2-sensors/S410S-22M0_img1.jpg,si
MED-6720,spo2_direct_connect_sensors,Multi-Site,S810-22M0,direct-connect-spo2-sensors/S810-22M0_img1.jpg,si
MED-6720,spo2_direct_connect_sensors,Neonate Soft,S310-22M0,direct-connect-spo2-sensors/S310-22M0_img1.jpg,si
MED-6720,spo2_direct_connect_sensors,Pediatric Clip,S110-22M0,direct-connect-spo2-sensors/S110-22M0_img1.jpg,si
MED-6720,spo2_direct_connect_sensors,Pediatric Soft,S110S-22M0,direct-connect-spo2-sensors/S110S-22M0_img1.jpg,si
MED-6721,spo2_direct_connect_sensors,Adult Clip,S410-230,direct-connect-spo2-sensors/S410-230_img1.jpg,si
MED-6721,spo2_direct_connect_sensors,Adult Soft,S410S-230,direct-connect-spo2-sensors/S410S-230_img1.jpg,si
MED-6721,spo2_direct_connect_sensors,Multi-Site,S810-230,direct-connect-spo2-sensors/S810-230_img1.jpg,si
MED-6721,spo2_direct_connect_sensors,Neonate Soft,S310-230,direct-connect-spo2-sensors/S310-230_img1.jpg,si
MED-6721,spo2_direct_connect_sensors,Pediatric Clip,S110-230,direct-connect-spo2-sensors/S110-230_img1.jpg,si
MED-6721,spo2_direct_connect_sensors,Pediatric Soft,S110S-230,direct-connect-spo2-sensors/S110S-230_img1.jpg,si
MED-6722,spo2_direct_connect_sensors,Adult Clip,S410-240,direct-connect-spo2-sensors/S410-240_img1.jpg,si
MED-6722,spo2_direct_connect_sensors,Adult Soft,S410S-240,direct-connect-spo2-sensors/S410S-240_img1.jpg,si
MED-6722,spo2_direct_connect_sensors,Multi-Site,S810-240,direct-connect-spo2-sensors/S810-240_img1.jpg,si
MED-6722,spo2_direct_connect_sensors,Neonate Soft,S310-240,direct-connect-spo2-sensors/S310-240_img1.jpg,si
MED-6722,spo2_direct_connect_sensors,Pediatric Clip,S110-240,direct-connect-spo2-sensors/S110-240_img1.jpg,si
MED-6722,spo2_direct_connect_sensors,Pediatric Soft,S110S-240,direct-connect-spo2-sensors/S110S-240_img1.jpg,si
MED-6723,spo2_direct_connect_sensors,Adult Clip,S410-260,direct-connect-spo2-sensors/S410-260_img1.jpg,si
MED-6723,spo2_direct_connect_sensors,Adult Soft,S410S-260,direct-connect-spo2-sensors/S410S-260_img1.jpg,si
MED-6723,spo2_direct_connect_sensors,Multi-Site,S810-260,direct-connect-spo2-sensors/S810-260_img1.jpg,si
MED-6723,spo2_direct_connect_sensors,Neonate Soft,S310-260,direct-connect-spo2-sensors/S310-260_img1.jpg,si
MED-6723,spo2_direct_connect_sensors,Pediatric Clip,S110-260,direct-connect-spo2-sensors/S110-260_img1.jpg,si
MED-6723,spo2_direct_connect_sensors,Pediatric Soft,S110S-260,direct-connect-spo2-sensors/S110S-260_img1.jpg,si
MED-6724,spo2_direct_connect_sensors,Adult Clip,S410-270,direct-connect-spo2-sensors/S410-270_img1.jpg,si
MED-6724,spo2_direct_connect_sensors,Adult Soft,S410S-270,direct-connect-spo2-sensors/S410S-270_img1.jpg,si
MED-6724,spo2_direct_connect_sensors,Multi-Site,S810-270,direct-connect-spo2-sensors/S810-270_img1.jpg,si
MED-6724,spo2_direct_connect_sensors,Neonate Soft,S310-270,direct-connect-spo2-sensors/S310-270_img1.jpg,si
MED-6724,spo2_direct_connect_sensors,Pediatric Clip,S110-270,direct-connect-spo2-sensors/S110-270_img1.jpg,si
MED-6724,spo2_direct_connect_sensors,Pediatric Soft,S110S-270,direct-connect-spo2-sensors/S110S-270_img1.jpg,si
MED-6725,spo2_direct_connect_sensors,Adult Clip,S410-280,direct-connect-spo2-sensors/S410-280_img1.jpg,si
MED-6725,spo2_direct_connect_sensors,Adult Soft,S410S-280,direct-connect-spo2-sensors/S410S-280_img1.jpg,si
MED-6725,spo2_direct_connect_sensors,Multi-Site,S810-280,direct-connect-spo2-sensors/S810-280_img1.jpg,si
MED-6725,spo2_direct_connect_sensors,Neonate Soft,S310-280,direct-connect-spo2-sensors/S310-280_img1.jpg,si
MED-6725,spo2_direct_connect_sensors,Pediatric Clip,S110-280,direct-connect-spo2-sensors/S110-280_img1.jpg,si
MED-6725,spo2_direct_connect_sensors,Pediatric Soft,S110S-280,direct-connect-spo2-sensors/S110S-280_img1.jpg,si
MED-6726,spo2_direct_connect_sensors,Adult Clip,S410-290,direct-connect-spo2-sensors/S410-290_img1.jpg,si
MED-6726,spo2_direct_connect_sensors,Adult Soft,S410S-290,direct-connect-spo2-sensors/S410S-290_img1.jpg,si
MED-6726,spo2_direct_connect_sensors,Multi-Site,S810-290,direct-connect-spo2-sensors/S810-290_img1.jpg,si
MED-6726,spo2_direct_connect_sensors,Neonate Soft,S310-290,direct-connect-spo2-sensors/S310-290_img1.jpg,si
MED-6726,spo2_direct_connect_sensors,Pediatric Clip,S110-290,direct-connect-spo2-sensors/S110-290_img1.jpg,si
MED-6726,spo2_direct_connect_sensors,Pediatric Soft,S110S-290,direct-connect-spo2-sensors/S110S-290_img1.jpg,si
MED-6727,spo2_direct_connect_sensors,Adult Clip,S410-29M0,direct-connect-spo2-sensors/S410-29M0_img1.jpg,si
MED-6727,spo2_direct_connect_sensors,Adult Soft,S410S-29M0,direct-connect-spo2-sensors/S410S-29M0_img1.jpg,si
MED-6727,spo2_direct_connect_sensors,Multi-Site,S810-29M0,direct-connect-spo2-sensors/S810-29M0_img1.jpg,si
MED-6727,spo2_direct_connect_sensors,Neonate Soft,S310-29M0,direct-connect-spo2-sensors/S310-29M0_img1.jpg,si
MED-6727,spo2_direct_connect_sensors,Pediatric Clip,S110-29M0,direct-connect-spo2-sensors/S110-29M0_img1.jpg,si
MED-6727,spo2_direct_connect_sensors,Pediatric Soft,S110S-29M0,direct-connect-spo2-sensors/S110S-29M0_img1.jpg,si
MED-6728,spo2_direct_connect_sensors,Adult Clip,S410-30M0,direct-connect-spo2-sensors/S410-30M0_img1.jpg,si
MED-6728,spo2_direct_connect_sensors,Adult Soft,S410S-30M0,direct-connect-spo2-sensors/S410S-30M0_img1.jpg,si
MED-6728,spo2_direct_connect_sensors,Multi-Site,S810-30M0,direct-connect-spo2-sensors/S810-30M0_img1.jpg,si
MED-6728,spo2_direct_connect_sensors,Neonate Soft,S310-30M0,direct-connect-spo2-sensors/S310-30M0_img1.jpg,si
MED-6728,spo2_direct_connect_sensors,Pediatric Clip,S110-30M0,direct-connect-spo2-sensors/S110-30M0_img1.jpg,si
MED-6728,spo2_direct_connect_sensors,Pediatric Soft,S110S-30M0,direct-connect-spo2-sensors/S110S-30M0_img1.jpg,si
MED-6729,spo2_direct_connect_sensors,Adult Clip,S410-310,direct-connect-spo2-sensors/S410-310_img1.jpg,si
MED-6729,spo2_direct_connect_sensors,Adult Soft,S410S-310,direct-connect-spo2-sensors/S410S-310_img1.jpg,si
MED-6729,spo2_direct_connect_sensors,Multi-Site,S810-310,direct-connect-spo2-sensors/S810-310_img1.jpg,si
MED-6729,spo2_direct_connect_sensors,Neonate Soft,S310-310,direct-connect-spo2-sensors/S310-310_img1.jpg,si
MED-6729,spo2_direct_connect_sensors,Pediatric Clip,S110-310,direct-connect-spo2-sensors/S110-310_img1.jpg,si
MED-6729,spo2_direct_connect_sensors,Pediatric Soft,S110S-310,direct-connect-spo2-sensors/S110S-310_img1.jpg,si
MED-6730,spo2_direct_connect_sensors,Adult Clip,S410-330,direct-connect-spo2-sensors/S410-330_img1.jpg,si
MED-6730,spo2_direct_connect_sensors,Adult Soft,S410S-330,direct-connect-spo2-sensors/S410S-330_img1.jpg,si
MED-6730,spo2_direct_connect_sensors,Multi-Site,S810-330,direct-connect-spo2-sensors/S810-330_img1.jpg,si
MED-6730,spo2_direct_connect_sensors,Neonate Soft,S310-330,direct-connect-spo2-sensors/S310-330_img1.jpg,si
MED-6730,spo2_direct_connect_sensors,Pediatric Clip,S110-330,direct-connect-spo2-sensors/S110-330_img1.jpg,si
MED-6730,spo2_direct_connect_sensors,Pediatric Soft,S110S-330,direct-connect-spo2-sensors/S110S-330_img1.jpg,si
MED-6731,spo2_direct_connect_sensors,Adult Clip,S410-360,direct-connect-spo2-sensors/S410-360_img1.jpg,si
MED-6731,spo2_direct_connect_sensors,Adult Soft,S410S-360,direct-connect-spo2-sensors/S410S-360_img1.jpg,si
MED-6731,spo2_direct_connect_sensors,Multi-Site,S810-360,direct-connect-spo2-sensors/S810-360_img1.jpg,si
MED-6731,spo2_direct_connect_sensors,Neonate Soft,S310-360,direct-connect-spo2-sensors/S310-360_img1.jpg,si
MED-6731,spo2_direct_connect_sensors,Pediatric Clip,S110-360,direct-connect-spo2-sensors/S110-360_img1.jpg,si
MED-6731,spo2_direct_connect_sensors,Pediatric Soft,S110S-360,direct-connect-spo2-sensors/S110S-360_img1.jpg,si
MED-6732,spo2_direct_connect_sensors,Adult Clip,S410-370,direct-connect-spo2-sensors/S410-370_img1.jpg,si
MED-6732,spo2_direct_connect_sensors,Adult Soft,S410S-370,direct-connect-spo2-sensors/S410S-370_img1.jpg,si
MED-6732,spo2_direct_connect_sensors,Multi-Site,S810-370,direct-connect-spo2-sensors/S810-370_img1.jpg,si
MED-6732,spo2_direct_connect_sensors,Neonate Soft,S310-370,direct-connect-spo2-sensors/S310-370_img1.jpg,si
MED-6732,spo2_direct_connect_sensors,Pediatric Clip,S110-370,direct-connect-spo2-sensors/S110-370_img1.jpg,si
MED-6732,spo2_direct_connect_sensors,Pediatric Soft,S110S-370,direct-connect-spo2-sensors/S110S-370_img1.jpg,si
MED-6733,spo2_direct_connect_sensors,Adult Clip,S410-38P0,direct-connect-spo2-sensors/S410-38P0_img1.jpg,si
MED-6733,spo2_direct_connect_sensors,Adult Soft,S410S-38P0,direct-connect-spo2-sensors/S410S-38P0_img1.jpg,si
MED-6733,spo2_direct_connect_sensors,Multi-Site,S810-38P0,direct-connect-spo2-sensors/S810-38P0_img1.jpg,si
MED-6733,spo2_direct_connect_sensors,Neonate Soft,S310-38P0,direct-connect-spo2-sensors/S310-38P0_img1.jpg,si
MED-6733,spo2_direct_connect_sensors,Pediatric Clip,S110-38P0,direct-connect-spo2-sensors/S110-38P0_img1.jpg,si
MED-6733,spo2_direct_connect_sensors,Pediatric Soft,S110S-38P0,direct-connect-spo2-sensors/S110S-38P0_img1.jpg,si
MED-6734,spo2_direct_connect_sensors,Adult Clip,S410-390,direct-connect-spo2-sensors/S410-390_img1.jpg,si
MED-6734,spo2_direct_connect_sensors,Adult Soft,S410S-390,direct-connect-spo2-sensors/S410S-390_img1.jpg,si
MED-6734,spo2_direct_connect_sensors,Multi-Site,S810-390,direct-connect-spo2-sensors/S810-390_img1.jpg,si
MED-6734,spo2_direct_connect_sensors,Neonate Soft,S310-390,direct-connect-spo2-sensors/S310-390_img1.jpg,si
MED-6734,spo2_direct_connect_sensors,Pediatric Clip,S110-390,direct-connect-spo2-sensors/S110-390_img1.jpg,si
MED-6734,spo2_direct_connect_sensors,Pediatric Soft,S110S-390,direct-connect-spo2-sensors/S110S-390_img1.jpg,si
MED-6735,spo2_direct_connect_sensors,Adult Clip,S410-46D0,direct-connect-spo2-sensors/S410-46D0_img1.jpg,si
MED-6735,spo2_direct_connect_sensors,Adult Soft,S410S-46D0,direct-connect-spo2-sensors/S410S-46D0_img1.jpg,si
MED-6735,spo2_direct_connect_sensors,Multi-Site,S810-46D0,direct-connect-spo2-sensors/S810-46D0_img1.jpg,si
MED-6735,spo2_direct_connect_sensors,Neonate Soft,S310-46D0,direct-connect-spo2-sensors/S310-46D0_img1.jpg,si
MED-6735,spo2_direct_connect_sensors,Pediatric Clip,S110-46D0,direct-connect-spo2-sensors/S110-46D0_img1.jpg,si
MED-6735,spo2_direct_connect_sensors,Pediatric Soft,S110S-46D0,direct-connect-spo2-sensors/S110S-46D0_img1.jpg,si
MED-6736,spo2_direct_connect_sensors,Adult Clip,S410-470,direct-connect-spo2-sensors/S410-470_img1.jpg,si
MED-6736,spo2_direct_connect_sensors,Adult Soft,S410S-470,direct-connect-spo2-sensors/S410S-470_img1.jpg,si
MED-6736,spo2_direct_connect_sensors,Multi-Site,S810-470,direct-connect-spo2-sensors/S810-470_img1.jpg,si
MED-6736,spo2_direct_connect_sensors,Neonate Soft,S310-470,direct-connect-spo2-sensors/S310-470_img1.jpg,si
MED-6736,spo2_direct_connect_sensors,Pediatric Clip,S110-470,direct-connect-spo2-sensors/S110-470_img1.jpg,si
MED-6736,spo2_direct_connect_sensors,Pediatric Soft,S110S-470,direct-connect-spo2-sensors/S110S-470_img1.jpg,si
MED-6737,spo2_direct_connect_sensors,Adult Clip,S410-480,direct-connect-spo2-sensors/S410-480_img1.jpg,si
MED-6737,spo2_direct_connect_sensors,Adult Soft,S410S-480,direct-connect-spo2-sensors/S410S-480_img1.jpg,si
MED-6737,spo2_direct_connect_sensors,Multi-Site,S810-480,direct-connect-spo2-sensors/S810-480_img1.jpg,si
MED-6737,spo2_direct_connect_sensors,Neonate Soft,S310-480,direct-connect-spo2-sensors/S310-480_img1.jpg,si
MED-6737,spo2_direct_connect_sensors,Pediatric Clip,S110-480,direct-connect-spo2-sensors/S110-480_img1.jpg,si
MED-6737,spo2_direct_connect_sensors,Pediatric Soft,S110S-480,direct-connect-spo2-sensors/S110S-480_img1.jpg,si
MED-6738,spo2_direct_connect_sensors,Adult Clip,S410-540,direct-connect-spo2-sensors/S410-540_img1.jpg,si
MED-6738,spo2_direct_connect_sensors,Adult Soft,S410S-540,direct-connect-spo2-sensors/S410S-540_img1.jpg,si
MED-6738,spo2_direct_connect_sensors,Multi-Site,S810-540,direct-connect-spo2-sensors/S810-540_img1.jpg,si
MED-6738,spo2_direct_connect_sensors,Neonate Soft,S310-540,direct-connect-spo2-sensors/S310-540_img1.jpg,si
